Age_GTS2004	d18O_adj	d18O_adj_5pt_average	temp_C
36.77573	0.7	0.835	13.0071115
36.78032	0.75	0.818	13.07627736
36.78261	0.74	0.728	13.44379776
36.7849	0.75	0.714	13.50117144
36.7872	0.7	0.698	13.56680856
36.7895	0.63	0.684	13.62429984
36.79179	0.67	0.664	13.70652544
36.79408	0.67	0.678	13.64895576
36.79637	0.65	0.656	13.73944704
36.79657	0.77	0.634	13.83007384
36.79866	0.52	0.644	13.78886304
36.80095	0.56	0.678	13.64895576
36.8012	0.72	0.678	13.64895576
36.80325	0.82	0.722	13.46837976
36.80555	0.77	0.72	13.476576
36.80784	0.74	0.708	13.52577696
36.80923	0.55	0.672	13.67362176
36.81013	0.66	0.724	13.46018464
36.81242	0.64	0.686	13.61608344
36.81286	1.03	0.776	13.24750464
36.81472	0.55	0.752	13.34557056
36.81534	1	0.766	13.28834584
36.81701	0.54	0.71	13.517574
36.81931	0.71	0.79	13.190374
36.82389	0.75	0.72	13.476576
36.82507	0.95	0.76	13.312864
36.82619	0.65	0.75	13.35375
36.82848	0.74	0.718	13.48477336
36.83306	0.66	0.656	13.73944704
36.83535	0.59	0.636	13.82182944
36.83765	0.64	0.604	13.95387424
36.83995	0.55	0.608	13.93735296
36.84453	0.58	0.616	13.90432384
36.84682	0.68	0.798	13.15775256
36.84912	0.63	0.78	13.231176
36.84969	1.55	0.788	13.19853216
36.85141	0.46	0.772	13.26383776
36.8537	0.62	0.85	12.94615
36.856	0.6	0.66	13.722984
36.85733	1.02	0.666	13.69829784
36.8583	0.6	0.698	13.56680856
36.86059	0.49	0.734	13.41922584
36.87893	0.78	0.664	13.70652544
36.88122	0.78	0.712	13.50937216
36.88352	0.67	0.776	13.24750464
36.88581	0.84	0.788	13.19853216
36.8881	0.81	0.814	13.09256344
36.8894	0.84	0.812	13.10070816
36.8904	0.91	0.8	13.1496
36.8927	0.66	0.834	13.01117784
36.89499	0.78	0.814	13.09256344
36.89667	0.98	0.784	13.21485184
36.89728	0.74	0.806	13.12514904
36.89957	0.76	0.792	13.18221696
36.90186	0.77	0.73	13.435606
36.90301	0.71	0.73	13.435606
36.9076	0.67	0.712	13.50937216
36.90874	0.74	0.72	13.476576
36.91333	0.67	0.706	13.53398104
36.91562	0.81	0.718	13.48477336
36.91792	0.64	0.68	13.640736
36.92021	0.73	0.682	13.63251736
36.9225	0.55	0.758	13.32103896
36.92479	0.68	0.772	13.26383776
36.9256	1.19	0.774	13.25567064
36.92709	0.71	0.832	13.01931136
36.92939	0.74	0.836	13.00304544
36.93168	0.84	0.726	13.45199064
36.93397	0.7	0.724	13.46018464
36.94085	0.64	0.68	13.640736
36.94315	0.7	0.654	13.74768024
36.94543	0.52	0.638	13.81358616
36.94773	0.71	0.666	13.69829784
36.95002	0.62	0.706	13.53398104
36.95232	0.78	0.738	13.40285016
36.95261	0.9	0.614	13.91257944
36.95461	0.68	0.584	14.03654784
36.9569	0.09	0.535	14.2395715
36.9591	0.47	0.515	14.3226315
36.9591	NA	0.5475	14.187715875
36.9591	0.82	0.72	13.476576
36.96149	0.81	0.775	13.2515875
36.96379	0.78	0.812	13.10070816
36.96608	0.69	0.778	13.23933976
36.96837	0.96	0.878	12.83252376
36.97296	0.65	0.84	12.986784
36.9732	1.31	0.922	12.65441176
36.97525	0.59	0.824	13.05185664
36.97627	1.1	0.788	13.19853216
36.97754	0.47	0.724	13.46018464
36.97754	0.47	0.734	13.41922584
36.97793	0.99	0.642	13.79710296
36.97984	0.64	0.676	13.65717664
36.97984	0.64	0.718	13.48477336
36.98213	0.64	0.652	13.75591456
36.98442	0.68	0.648	13.77238656
36.98672	0.66	0.616	13.90432384
36.9913	0.62	0.612	13.92083616
36.9936	0.48	0.696	13.57501824
36.9959	0.62	0.652	13.75591456
36.99902	1.1	0.622	13.87956376
37.00048	0.44	0.646	13.78062424
37.00277	0.47	0.64	13.805344
37.00736	0.6	0.636	13.82182944
37.01424	0.59	0.71	13.517574
37.01454	1.08	0.798	13.15775256
37.01454	0.81	0.816	13.08441984
37.01654	0.91	0.816	13.08441984
37.01882	0.69	0.83	13.027446
37.02112	0.59	0.87	12.864966
37.02341	1.15	0.848	12.95427456
37.02842	1.01	0.876	12.84063264
37.03029	0.8	0.898	12.75149656
37.03488	0.83	0.808	13.11700096
37.03717	0.7	0.732	13.42741536
37.03946	0.7	0.796	13.16590624
37.04176	0.63	0.752	13.34557056
37.06136	1.12	0.748	13.36193056
37.07157	0.61	0.75	13.35375
37.07386	0.68	0.744	13.37829504
37.07616	0.71	0.652	13.75591456
37.07845	0.6	0.638	13.81358616
37.08074	0.66	0.612	13.92083616
37.08303	0.54	0.588	14.02000416
37.08763	0.55	0.748	13.36193056
37.0945	0.59	0.718	13.48477336
37.09671	1.4	0.756	13.32921504
37.09679	0.51	0.764	13.29651744
37.09908	0.73	0.78	13.231176
37.10368	0.59	0.602	13.96213656
37.10826	0.67	0.618	13.89606936
37.11056	0.51	0.58	14.053096
37.11285	0.59	0.588	14.02000416
37.11514	0.54	0.576	14.06964864
37.11744	0.63	0.588	14.02000416
37.12202	0.61	0.558	14.14419096
37.12661	0.57	0.562	14.12761816
37.1289	0.44	0.572	14.08620576
37.13119	0.56	0.566	14.11104984
37.13348	0.68	0.578	14.06137176
37.13578	0.58	0.624	13.87131264
37.13808	0.63	0.622	13.87956376
37.14037	0.67	0.592	14.00346496
37.14266	0.55	0.774	13.25567064
37.14496	0.53	0.834	13.01117784
37.15054	1.49	0.962	12.49296216
37.17163	0.93	1.164	11.68448544
37.22021	1.31	1.26	11.304264
37.22092	1.56	1.2	11.5416
37.27729	1.01	1.192	11.57332096
37.31429	1.19	1.166	11.67653784
37.38521	0.89	1.042	12.17140696
37.44689	1.18	1.084	12.00330784
37.45601	0.94	1.026	12.23557464
37.48204	1.22	1.032	12.21150336
37.5082	0.9	1.02	12.259656
37.52822	0.92	1.136	11.79586944
37.53706	1.12	1.108	11.90747296
37.56562	1.52	1.16	11.700384
37.57795	1.08	1.2425	11.373382875
37.59825	NA	1.1975	11.551510875
37.62471	1.25	1.09	11.979334
37.63831	0.94	1.016666667	12.2730388875504
37.63831	NA	1.1525	11.730205875
37.66907	0.86	1.0125	12.289771875
37.67673	1.56	1.05	12.13935
37.68296	0.69	1.014	12.28374744
37.69554	1.09	1.05	12.13935
37.69654	0.87	0.926	12.63824664
37.71333	1.04	0.966	12.47684184
37.7397	0.94	0.892	12.77579296
37.7397	0.89	0.884	12.80820384
37.76627	0.72	0.818	13.07627736
37.76935	0.83	0.818	13.07627736
37.81033	0.71	0.792	13.18221696
37.84818	0.94	0.782	13.22301336
37.88094	0.76	0.768	13.28017536
37.88094	0.67	0.808	13.11700096
37.88517	0.76	0.782	13.22301336
37.91056	0.91	0.76	13.312864
37.91056	0.81	0.742	13.38647896
37.9459	0.65	0.706	13.53398104
37.94726	0.58	0.73	13.435606
37.94726	0.58	0.752	13.34557056
37.95013	1.03	0.804	13.13329824
37.96002	0.92	0.83	13.027446
37.98301	0.91	0.952	12.53328256
38.01177	0.71	0.858	12.91366296
38.01651	1.19	0.906	12.71911704
38.02699	0.56	0.87	12.864966
38.04527	1.16	0.902	12.73530456
38.08735	0.73	0.884	12.80820384
38.09113	0.87	0.95	12.54135
38.11165	1.1	0.936	12.59785344
38.11821	0.89	0.946	12.55748824
38.12761	1.09	1.014	12.28374744
38.15827	0.78	1.006	12.31588504
38.17803	1.21	1.036	12.19546144
38.1983	1.06	1.018	12.26768536
38.22403	1.04	1.03	12.219526
38.22654	1	1.012	12.29178016
38.22919	0.84	1.008	12.30784896
38.2294	1.12	0.972	12.45266976
38.25702	1.04	0.986	12.39630744
38.26273	0.86	0.954	12.52521624
38.28838	1.07	0.884	12.80820384
38.3001	0.68	0.84	12.986784
38.31078	0.77	0.856	12.92178304
38.37102	0.82	0.862	12.89742616
38.37244	0.94	0.918	12.67058136
38.37274	1.1	0.89	12.783894
38.38903	0.96	0.85	12.94615
38.43417	0.63	0.854	12.92990424
38.44335	0.62	0.7925	13.180177875
38.45454	0.96	0.82	13.068136
38.48111	NA	0.905	12.7231635
38.50549	1.07	0.9625	12.490946875
38.529	0.97	0.935	12.6018915
38.54402	0.85	0.894	12.76769304
38.54402	0.85	0.802	13.14144856
38.54712	0.73	0.76	13.312864
38.54712	0.61	0.825	13.0477875
38.54712	NA	0.8575	12.915692875
38.54712	1.11	0.8175	13.078312875
38.55151	0.98	0.925	12.6422875
38.56662	0.57	0.878	12.83252376
38.57187	1.04	0.844	12.97052704
38.57951	0.69	0.838	12.99491416
38.58484	0.94	0.888	12.79199616
38.63824	0.95	0.752	13.34557056
38.64275	0.82	0.734	13.41922584
38.64275	0.36	0.734	13.41922584
38.64395	0.6	0.684	13.62429984
38.64715	0.94	0.632	13.83831936
38.65326	0.7	0.748	13.36193056
38.65468	0.56	0.786	13.20669144
38.65611	0.94	0.79	13.190374
38.6717	0.79	0.84	12.986784
38.6818	0.96	0.868	12.87307936
38.68427	0.95	0.858	12.91366296
38.72149	0.7	0.81	13.108854
38.73845	0.89	0.856	12.92178304
38.74829	0.55	0.834	13.01117784
38.75232	1.19	0.886	12.80009944
38.75232	0.84	0.856	12.92178304
38.7538	0.96	0.932	12.61400736
38.76108	0.74	0.832	13.01931136
38.771	0.93	0.83	13.027446
38.77246	0.69	0.8025	13.139410875
38.77246	NA	0.75	13.35375
38.7821	0.85	0.66	13.722984
38.78516	0.53	0.7375	13.404896875
38.79084	0.57	0.776	13.24750464
38.7945	1	0.788	13.19853216
38.80977	0.93	0.806	13.12514904
38.81702	0.91	0.856	12.92178304
38.8192	0.62	0.88	12.824416
38.8251	0.82	0.788	13.19853216
38.83738	1.12	0.78	13.231176
38.8575	0.47	0.704	13.54218624
38.8659	0.87	0.662	13.71475416
38.86852	0.24	0.57	14.094486
38.86852	0.61	0.658	13.73121496
38.88027	0.66	0.612	13.92083616
38.88232	0.91	0.648	13.77238656
38.88232	0.64	0.674	13.66539864
38.89012	0.42	0.7	13.5586
38.89843	0.74	0.684	13.62429984
38.90376	0.79	0.714	13.50117144
38.91192	0.83	0.808	13.11700096
38.92855	0.79	0.802	13.14144856
38.94373	0.89	0.816	13.08441984
38.95944	0.71	0.796	13.16590624
38.96972	0.86	0.836	13.00304544
38.96972	0.73	0.764	13.29651744
38.97013	0.99	0.706	13.53398104
38.97536	0.53	0.69	13.599654
38.98318	0.42	0.64	13.805344
38.9836	0.78	0.624	13.87131264
38.99101	0.48	0.64	13.805344
38.9981	0.91	0.684	13.62429984
38.99883	0.61	0.622	13.87956376
39.00665	0.64	0.644	13.78886304
39.01448	0.47	0.58	14.053096
39.01545	0.59	0.602	13.96213656
39.01545	0.59	0.588	14.02000416
39.01561	0.72	0.618	13.89606936
39.0223	0.57	0.618	13.89606936
39.02851	0.62	0.604	13.95387424
39.03012	0.59	0.65	13.76415
39.03464	0.52	0.664	13.70652544
39.03635	0.95	0.65	13.76415
39.03794	0.64	0.64	13.805344
39.0451	0.55	0.582	14.04482136
39.04583	0.54	0.49	14.426614
39.05084	0.23	0.55	14.17735
39.05377	0.49	0.592	14.00346496
39.0567	0.94	0.606	13.94561304
39.0567	0.76	0.71	13.517574
39.06171	0.61	0.71	13.517574
39.06176	0.75	0.63	13.846566
39.06667	0.49	0.692	13.59144096
39.06965	0.54	0.746	13.37011224
39.07687	1.07	0.676	13.65717664
39.07687	0.88	0.686	13.61608344
39.07758	0.4	0.788	13.19853216
39.08552	0.54	0.782	13.22301336
39.09804	1.05	0.716	13.49297184
39.10308	1.04	0.74	13.394664
39.10342	0.55	0.826	13.04371864
39.10345	0.52	0.764	13.29651744
39.10347	0.97	0.65	13.76415
39.11902	0.74	0.616	13.90432384
39.12322	0.47	0.634	13.83007384
39.13116	0.38	0.524	14.28524064
39.13739	0.61	0.552	14.16905856
39.1391	0.42	0.608	13.93735296
39.14341	0.88	0.614	13.91257944
39.14341	0.75	0.652	13.75591456
39.14703	0.41	0.686	13.61608344
39.14946	0.8	0.564	14.11933344
39.15224	0.59	0.44	14.635104
39.15497	0.27	0.442	14.62675096
39.16291	0.13	0.408	14.76890496
39.1639	0.42	0.44	14.635104
39.16886	0.63	0.458	14.55996696
39.17066	0.75	0.57	14.094486
39.17085	0.36	0.564	14.11933344
39.17524	0.69	0.584	14.03654784
39.17878	0.39	0.482	14.45992536
39.18594	0.73	0.5	14.385
39.18672	0.24	0.5	14.385
39.19466	0.45	0.494	14.40996504
39.19962	0.69	0.46	14.551624
39.20259	0.36	0.538	14.22712216
39.20589	0.56	0.53	14.260326
39.20829	0.63	0.522	14.29354776
39.21053	0.41	0.516	14.31847584
39.21545	0.65	0.506	14.36004504
39.21847	0.33	0.516	14.31847584
39.21887	0.51	0.486	14.44326744
39.22262	0.68	0.462	14.54328216
39.22641	0.26	0.5	14.385
39.22979	0.53	0.522	14.29354776
39.23418	0.52	0.466	14.52660184
39.23426	0.62	0.532	14.25202336
39.23434	0.4	0.594	13.99519704
39.23695	0.59	0.606	13.94561304
39.2392	0.84	0.59	14.011734
39.2392	0.58	0.628	13.85481376
39.24228	0.54	0.646	13.78062424
39.24502	0.59	0.556	14.15247904
39.24524	0.68	0.52	14.301856
39.24702	0.39	0.572	14.08620576
39.25022	0.4	0.54	14.218824
39.25129	0.8	0.57	14.094486
39.25816	0.43	0.648	13.77238656
39.25845	0.83	0.694	13.58322904
39.26652	0.78	0.672	13.67362176
39.27205	0.63	0.744	13.37829504
39.27279	0.69	0.704	13.54218624
39.27501	0.79	0.708	13.52577696
39.27899	0.63	0.74	13.394664
39.27995	0.8	0.722	13.46837976
39.28712	0.79	0.66	13.722984
39.28792	0.6	0.716	13.49297184
39.28988	0.48	0.592	14.00346496
39.29429	0.91	0.544	14.20223104
39.29677	0.18	0.602	13.96213656
39.29685	0.55	0.712	13.50937216
39.30056	0.89	0.63	13.846566
39.3007	1.03	0.756	13.32921504
39.30379	0.5	0.814	13.09256344
39.30477	0.81	0.758	13.32103896
39.30772	0.84	0.618	13.89606936
39.31173	0.61	0.634	13.83007384
39.31273	0.33	0.582	14.04482136
39.31471	0.58	0.568	14.10276736
39.3157	0.55	0.52	14.301856
39.31579	0.77	0.548	14.18564256
39.31669	0.37	0.586	14.02827544
39.31768	0.47	0.584	14.03654784
39.31853	0.77	0.468	14.51826336
39.31868	0.54	0.52	14.301856
39.3188	0.19	0.47	14.509926
39.31965	0.63	0.484	14.45159584
39.32265	0.22	0.426	14.69360664
39.32296	0.84	0.536	14.23542144
39.32959	0.25	0.538	14.22712216
39.33012	0.74	0.548	14.18564256
39.33454	0.64	0.512	14.33510016
39.33753	0.27	0.53	14.260326
39.34266	0.66	0.448	14.60169856
39.34547	0.34	0.46	14.551624
39.34942	0.33	0.442	14.62675096
39.34983	0.7	0.452	14.58500256
39.3534	0.18	0.422	14.71033176
39.35699	0.71	0.496	14.40164224
39.36134	0.19	0.484	14.45159584
39.36174	0.7	0.496	14.40164224
39.36174	0.64	0.486	14.44326744
39.36233	0.24	0.512	14.33510016
39.36416	0.66	0.426	14.69360664
39.36864	0.32	0.39	14.844294
39.36928	0.27	0.39	14.844294
39.37133	0.46	0.378	14.89460376
39.37721	0.24	0.45	14.59335
39.37849	0.6	0.48	14.468256
39.38477	0.68	0.488	14.43494016
39.38515	0.42	0.536	14.23542144
39.38969	0.5	0.5	14.385
39.39283	0.48	0.474	14.49325464
39.39309	0.42	0.464	14.53494144
39.39999	0.55	0.48	14.468256
39.40103	0.37	0.49	14.426614
39.40716	0.58	0.492	14.41828896
39.40896	0.53	0.428	14.68524576
39.41167	0.43	0.4425	14.624662875
39.41393	0.23	0.4275	14.687335875
39.41393	NA	0.3525	15.001645875
39.41433	0.52	0.415	14.7396115
39.4169	0.23	0.4325	14.666437875
39.42149	0.68	0.476	14.48492064
39.42484	0.3	0.464	14.53494144
39.42866	0.65	0.486	14.44326744
39.4299	0.46	0.474	14.49325464
39.43277	0.34	0.496	14.40164224
39.43583	0.62	0.444	14.61839904
39.43857	0.41	0.408	14.76890496
39.43857	0.39	0.448	14.60169856
39.44071	0.28	0.372	14.91977376
39.44299	0.54	0.348	15.02055456
39.44865	0.24	0.376	14.90299264
39.44899	0.29	0.378	14.89460376
39.45016	0.53	0.376	14.90299264
39.45658	0.29	0.446	14.61004824
39.45733	0.53	0.472	14.50158976
39.4645	0.59	0.442	14.62675096
39.46471	0.42	0.448	14.60169856
39.46471	0.38	0.392	14.83591296
39.46816	0.32	0.354	14.99534424
39.47061	0.25	0.212	15.59469216
39.47731	0.4	0.21	15.603174
39.47855	-0.29	0.208	15.61165696
39.47855	0.37	0.264	15.37455744
39.47871	0.31	0.24	15.476064
39.48462	0.53	0.33	15.096246
39.48681	0.28	0.342	15.04577496
39.48764	0.16	0.296	15.23946624
39.49193	0.43	0.27	15.349206
39.49491	0.08	0.264	15.37455744
39.49925	0.4	0.286	15.28165144
39.50301	0.25	0.296	15.23946624
39.50382	0.27	0.294	15.24790104
39.50656	0.48	0.268	15.35765536
39.51111	0.07	0.288	15.27321216
39.51212	0.27	0.32	15.138336
39.51387	0.35	0.308	15.18888096
39.51622	0.43	0.378	14.89460376
39.51622	0.42	0.432	14.66852736
39.51905	0.42	0.422	14.71033176
39.51905	0.54	0.346	15.02896024
39.51921	0.3	0.302	15.21416856
39.52119	0.05	0.222	15.55229976
39.52731	0.2	0.158	15.82409496
39.5285	0.02	0.156	15.83260704
39.53124	0.22	0.14	15.900744
39.53541	0.29	0.11	16.028694
39.53582	-0.03	0.28	15.306976
39.54261	0.05	0.25	15.43375
39.54284	0.87	0.102	16.06285656
39.54313	0.07	0.132	15.93483936
39.54351	-0.45	0.09	16.114134
39.55045	0.12	-0.054	16.73260824
39.55161	-0.16	-0.006	16.52580504
39.55776	0.15	0.048	16.29392256
39.55956	0.31	0.048	16.29392256
39.55972	-0.18	-0.022	16.59466776
39.56507	0.12	-0.092	16.89678496
39.56579	-0.51	-0.238	17.53133016
39.56579	-0.2	-0.286	17.74125144
39.56748	-0.42	-0.404	18.26005024
39.56781	-0.42	-0.294	17.77630104
39.57362	-0.47	-0.24	17.540064
39.57697	0.04	-0.22	17.452776
39.57936	0.07	-0.034	16.64636184
39.57942	-0.32	0.034	16.35396184
39.58347	0.51	-0.016	16.56883584
39.58522	-0.13	-0.052	16.72397856
39.59103	-0.21	0.042	16.31964696
39.59683	-0.11	-0.014	16.56022744
39.59785	0.15	0.07	16.199686
39.60006	0.23	0.114	16.01161944
39.60006	0.29	0.144	15.88370304
39.60699	0.01	0.072	16.19112576
39.61279	0.04	-0.022	16.59466776
39.61569	-0.21	-0.074	16.81896664
39.61569	-0.24	-0.112	16.98335616
39.61633	0.03	-0.11	16.974694
39.6186	-0.18	-0.08	16.844896
39.6209	0.05	-0.066	16.78440984
39.62262	-0.06	-0.036	16.65498144
39.6244	-0.17	-0.014	16.56022744
39.62721	0.18	0.07	16.199686
39.62948	-0.07	0.174	15.75603864
39.63036	0.47	0.246	15.45067224
39.63036	0.46	0.16	15.815584
39.63481	0.19	0.11	16.028694
39.63601	-0.25	0.044	16.31107104
39.63673	-0.32	-0.014	16.56022744
39.63773	0.14	-0.04	16.672224
39.64056	0.17	0.066	16.21680984
39.64181	0.06	0.12	15.986016
39.64235	0.28	0.132	15.93483936
39.64761	-0.05	0.066	16.21680984
39.65329	0.2	0.062	16.23393816
39.65342	-0.16	-0.022	16.59466776
39.65633	0.04	-0.054	16.73260824
39.65922	-0.14	-0.116	17.00068384
39.66502	-0.21	-0.028	16.62050976
39.67083	-0.11	-0.062	16.76713816
39.67146	0.28	-0.07	16.801686
39.67518	-0.13	-0.102	16.94005656
39.67663	-0.18	-0.09	16.888134
39.68107	-0.37	-0.146	17.13078424
39.68107	-0.05	-0.096	16.91409024
39.68243	0	-0.038	16.66360216
39.68544	0.12	-0.012	16.55162016
39.68563	0.11	-0.01	16.543014
39.68824	-0.24	-0.032	16.63774336
39.69404	-0.04	-0.09	16.888134
39.69712	-0.11	-0.11	16.974694
39.69849	-0.17	-0.094	16.90543704
39.69849	0.01	-0.094	16.90543704
39.69912	-0.16	-0.014	16.56022744
39.69984	-0.04	0.004	16.48280224
39.70412	0.29	0.124	15.96895264
39.70565	-0.08	0.166	15.79005784
39.71455	0.61	0.124	15.96895264
39.71581	0.05	0.1	16.0714
39.72157	-0.25	0.116	16.00308384
39.72157	0.17	0.06	16.242504
39.72161	0	0.078	16.16545176
39.7226	0.33	0.15	15.85815
39.72741	0.14	0.124	15.96895264
39.73322	0.11	0.184	15.71353984
39.73902	0.04	0.26	15.391464
39.74108	0.3	0.232	15.50993536
39.74367	0.71	0.21	15.603174
39.74482	0	0.224	15.54382464
39.74554	0	0.156	15.83260704
39.74678	0.11	0.026	16.38829464
39.74678	-0.04	0.126	15.96042264
39.75063	0.06	0.132	15.93483936
39.75263	0.5	0.192	15.67956096
39.75643	0.03	0.308	15.18888096
39.75956	0.41	0.314	15.16360344
39.76208	0.54	0.286	15.28165144
39.76223	0.09	0.272	15.34075776
39.76495	0.36	0.2	15.6456
39.76804	-0.04	0.212	15.59469216
39.77384	0.05	0.206	15.62014104
39.77804	0.6	0.15	15.85815
39.77964	0.06	0.178	15.73903576
39.78545	0.08	0.32	15.138336
39.79125	0.1	0.236	15.49299744
39.79652	0.76	0.246	15.45067224
39.79705	0.18	0.234	15.50146584
39.80069	0.11	0.2675	15.359767875
39.80069	0.02	0.12	15.986016
39.8019	NA	0.135	15.9220515
39.80258	0.17	0.1625	15.804946875
39.80258	0.24	0.225	15.5395875
39.80286	0.22	0.25	15.43375
39.80866	0.27	0.254	15.41683224
39.80963	0.35	0.37	14.928166
39.81446	0.19	0.382	14.87782936
39.815	0.82	0.476	14.48492064
39.82462	0.28	0.54	14.218824
39.82512	0.74	0.55	14.17735
39.8281	0.67	0.52	14.301856
39.83042	0.24	0.564	14.11933344
39.83101	0.67	0.506	14.36004504
39.83175	0.5	0.558	14.14419096
39.83175	0.45	0.57	14.094486
39.83348	0.93	0.45	14.59335
39.83622	0.3	0.414	14.74379544
39.84203	0.07	0.388	14.85267616
39.84309	0.32	0.232	15.50993536
39.84309	0.32	0.35	15.01215
39.84783	0.15	0.368	14.93655936
39.85197	0.89	0.334	15.07941784
39.85363	0.16	0.326	15.11307864
39.85436	0.15	0.448	14.60169856
39.85944	0.28	0.29	15.264774
39.86013	0.76	0.426	14.69360664
39.86524	0.1	0.43	14.676886
39.87045	0.84	0.4675	14.520347875
39.87104	0.17	0.3175	15.148862875
39.87236	NA	0.3275	15.106765875
39.87685	0.16	0.2725	15.338645875
39.88265	0.14	0.25	15.43375
39.88359	0.62	0.326	15.11307864
39.88845	0.08	0.37	14.928166
39.88893	0.63	0.478	14.47658776
39.89208	0.38	0.398	14.81077656
39.89274	0.68	0.496	14.40164224
39.89426	0.22	0.47	14.509926
39.89655	0.57	0.426	14.69360664
39.89655	0.5	0.406	14.77727704
39.90006	0.16	0.456	14.56831104
39.90149	0.58	0.39	14.844294
39.90149	0.47	0.472	14.50158976
39.90586	0.24	0.478	14.47658776
39.90741	0.91	0.54	14.218824
39.91167	0.19	0.5575	14.146262875
39.91254	0.89	0.695	13.5791235
39.91254	NA	0.5475	14.187715875
39.91312	0.79	0.54	14.218824
39.91747	0.32	0.4725	14.499505875
39.92327	0.16	0.42	14.718696
39.92358	0.62	0.38	14.886216
39.92409	0.21	0.486	14.44326744
39.92409	0.59	0.624	13.87131264
39.93175	0.85	0.67	13.681846
39.93175	0.85	0.798	13.15775256
39.93175	0.85	0.85	12.94615
39.93175	0.85	0.732	13.42741536
39.93175	0.85	0.588	14.02000416
39.93343	0.26	0.466	14.52660184
39.93924	0.13	0.344	15.03736704
39.94504	0.24	0.306	15.19730904
39.95084	0.24	0.386	14.86105944
39.95213	0.66	0.402	14.79402456
39.9533	0.66	0.536	14.23542144
39.95665	0.21	0.64	13.805344
39.95731	0.91	0.692	13.59144096
39.95731	0.76	0.616	13.90432384
39.95731	0.92	0.582	14.04482136
39.96245	0.28	0.54	14.218824
39.96318	0.04	0.442	14.62675096
39.9646	0.7	0.314	15.16360344
39.96825	0.27	0.314	15.16360344
39.97406	0.28	0.374	14.91138264
39.97986	0.28	0.298	15.23103256
39.98566	0.34	0.296	15.23946624
39.99147	0.32	0.332	15.08783136
39.99173	0.26	0.352	15.00374656
39.99231	0.46	0.378	14.89460376
39.99727	0.38	0.504	14.36836224
40.00307	0.47	0.532	14.25202336
40.0051	0.95	0.514	14.32678744
40.00888	0.4	0.598	13.97866456
40.01468	0.37	0.636	13.82182944
40.01806	0.8	0.548	14.18564256
40.01806	0.66	0.552	14.16905856
40.01806	0.51	0.558	14.14419096
40.01869	0.42	0.494	14.40996504
40.01869	0.4	0.452	14.58500256
40.02048	0.48	0.438	14.64345816
40.02317	0.45	0.454	14.57665624
40.02629	0.44	0.488	14.43494016
40.03209	0.5	0.486	14.44326744
40.03216	0.57	0.488	14.43494016
40.04225	0.47	0.5	14.385
40.04805	0.46	0.5	14.385
40.05229	0.5	0.48	14.468256
40.05229	NA	0.4475	14.603785875
40.05386	0.49	0.4375	14.645546875
40.05966	0.34	0.53	14.260326
40.06546	0.42	0.508	14.35172896
40.07143	0.87	0.56	14.135904
40.07707	0.42	0.64	13.805344
40.07882	0.75	0.688	13.60786816
40.07882	0.74	0.6	13.9704
40.07882	0.66	0.602	13.96213656
40.0814	0.43	0.62	13.887816
40.0814	0.43	0.584	14.03654784
40.08611	0.84	0.564	14.11933344
40.08722	0.56	0.648	13.77238656
40.08722	0.56	0.61	13.929094
40.0876	0.85	0.508	14.35172896
40.09159	0.24	0.482	14.45992536
40.09159	0.33	0.488	14.43494016
40.09798	0.43	0.404	14.78565024
40.10609	0.59	0.458	14.55996696
40.10826	0.43	0.514	14.32678744
40.11052	0.51	0.574	14.07792664
40.1111	0.61	0.572	14.08620576
40.12457	0.73	0.484	14.45159584
